Transaction Date,Customer ID,Age,Gender,Item Purchased,Category,Quantity,Purchase Amount (THB),Cost Price (THB),Location,Subscription Status,Shipping Type,Payment Method,Previous Purchases,Campaign Name
11/8/2024,C100512,26,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Phuket,Active,Standard,Credit Card,1,Paid Search 2024-11
11/8/2024,C102220,25,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Express,Cash on Delivery,0,Affiliates 2024-11
11/8/2024,C102287,25,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Express,Bank Transfer,2,Paid Search 2024-11
11/8/2024,C101122,31,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Active,Standard,Credit Card,2,Email 2024-11
11/8/2024,C100060,24,Male,5-Panel Cap - Nylon,Caps,2,2380,760,Bangkok,Inactive,Standard,PromptPay,0,Paid Search 2024-11
11/8/2024,C100715,34,Male,Work Pants - Straight,Bottoms,2,4580,1920,Phuket,Active,Standard,Credit Card,0,Paid Search 2024-11
11/8/2024,C101942,29,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Rayong,Active,Standard,Credit Card,0,Social 2024-11
11/8/2024,C102041,25,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Ayutthaya,Active,Standard,Credit Card,1,Social 2024-11
11/8/2024,C100210,30,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Khon Kaen,Inactive,Standard,PromptPay,0,Paid Search 2024-11
11/8/2024,C101174,22,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Surat Thani,Inactive,Standard,E-Wallet,1,Paid Search 2024-11
11/8/2024,C101548,32,Female,Shorts - Nylon,Bottoms,1,1490,560,Rayong,Inactive,Standard,Cash on Delivery,1,Social 2024-11
11/9/2024,C101707,38,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Inactive,Express,Credit Card,4,Email 2024-11
11/9/2024,C100666,25,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Chonburi,Active,Standard,Bank Transfer,0,Affiliates 2024-11
11/9/2024,C101211,23,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chonburi,Active,Express,Cash on Delivery,1,Social 2024-11
11/9/2024,C102497,25,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Inactive,Standard,Credit Card,2,Social 2024-11
11/9/2024,C100871,22,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chonburi,Active,Standard,Cash on Delivery,0,Social 2024-11
11/9/2024,C101778,24,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chiang Mai,Inactive,Standard,PromptPay,1,Paid Search 2024-11
11/9/2024,C100177,36,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Khon Kaen,Active,Standard,PromptPay,0,Affiliates 2024-11
11/9/2024,C100575,16,Female,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Standard,Credit Card,1,Social 2024-11
11/9/2024,C101406,18,Female,Work Pants - Straight,Bottoms,1,2290,960,Chiang Mai,Inactive,Standard,E-Wallet,4,Social 2024-11
11/9/2024,C102410,32,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Cash on Delivery,2,Paid Search 2024-11
11/9/2024,C100714,27,Female,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Inactive,Express,E-Wallet,0,Social 2024-11
11/9/2024,C102025,28,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,PromptPay,1,Social 2024-11
11/9/2024,C101691,24,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Surat Thani,Active,Standard,E-Wallet,5,Social 2024-11
11/9/2024,C100508,27,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Khon Kaen,Active,Standard,Credit Card,2,Paid Search 2024-11
11/9/2024,C100848,23,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Inactive,Standard,Cash on Delivery,1,Social 2024-11
11/9/2024,C100197,28,Female,Crewneck - Collegiate,Sweatshirts,2,4380,1840,Bangkok,Active,Standard,E-Wallet,1,Social 2024-11
11/9/2024,C101784,27,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Surat Thani,Active,Standard,Bank Transfer,2,Social 2024-11
11/9/2024,C100266,37,Other,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Ayutthaya,Active,Express,Credit Card,1,Social 2024-11
11/10/2024,C102074,23,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,0,Social 2024-11
11/10/2024,C101781,27,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Standard,Cash on Delivery,1,Social 2024-11
11/10/2024,C102168,26,Male,Work Pants - Straight,Bottoms,2,4580,1920,Khon Kaen,Active,Standard,PromptPay,1,Paid Search 2024-11
11/10/2024,C101347,33,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chonburi,Active,Standard,Bank Transfer,0,Email 2024-11
11/10/2024,C100361,36,Male,Shorts - Twill,Bottoms,2,3180,1200,Rayong,Inactive,Standard,Bank Transfer,1,Social 2024-11
11/10/2024,C101450,29,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Cash on Delivery,0,Paid Search 2024-11
11/10/2024,C102065,24,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Standard,Bank Transfer,0,Paid Search 2024-11
11/10/2024,C100839,26,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Phuket,Inactive,Standard,E-Wallet,2,Email 2024-11
11/10/2024,C101790,16,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chiang Mai,Inactive,Standard,Credit Card,0,Email 2024-11
11/10/2024,C102099,32,Male,Belt - Webbing,Accessories,1,690,220,Khon Kaen,Inactive,Same-Day,Bank Transfer,1,Social 2024-11
11/10/2024,C100362,26,Male,Socks - Crew 3-Pack,Accessories,2,1180,360,Chiang Mai,Inactive,Standard,PromptPay,4,Social 2024-11
11/10/2024,C100816,29,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Ayutthaya,Active,Standard,Bank Transfer,3,Social 2024-11
11/10/2024,C102178,39,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Chonburi,Inactive,Standard,PromptPay,1,Social 2024-11
11/10/2024,C101015,28,Female,Shorts - Twill,Bottoms,1,1590,600,Khon Kaen,Inactive,Standard,Cash on Delivery,1,Paid Search 2024-11
11/10/2024,C101256,37,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Surat Thani,Active,Standard,Cash on Delivery,0,Paid Search 2024-11
11/10/2024,C101344,33,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Ayutthaya,Inactive,Standard,PromptPay,2,Paid Search 2024-11
11/10/2024,C100542,30,Male,Shorts - Twill,Bottoms,1,1590,600,Khon Kaen,Active,Express,Cash on Delivery,1,Email 2024-11
11/10/2024,C102169,30,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chonburi,Inactive,Same-Day,Credit Card,1,Social 2024-11
11/10/2024,C101215,34,Male,Tote Bag - Canvas,Accessories,2,1980,600,Bangkok,Inactive,Standard,Credit Card,0,Email 2024-11
11/10/2024,C100773,33,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Ayutthaya,Inactive,Standard,Cash on Delivery,1,Paid Search 2024-11
11/10/2024,C101524,25,Female,Crewneck - Collegiate,Sweatshirts,2,4380,1840,Chonburi,Inactive,Standard,Cash on Delivery,1,Paid Search 2024-11
11/10/2024,C102265,34,Female,Shorts - Nylon,Bottoms,2,2980,1120,Bangkok,Inactive,Standard,Credit Card,2,Email 2024-11
11/10/2024,C100958,30,Female,Socks - Crew 3-Pack,Accessories,1,590,180,Surat Thani,Inactive,Standard,Bank Transfer,2,Social 2024-11
11/10/2024,C101490,24,Female,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Inactive,Standard,Cash on Delivery,1,Social 2024-11
11/10/2024,C101809,32,Male,Shorts - Twill,Bottoms,1,1590,600,Ayutthaya,Active,Standard,Credit Card,0,Email 2024-11
11/10/2024,C101042,33,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Khon Kaen,Active,Standard,PromptPay,1,Social 2024-11
11/10/2024,C102041,25,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Ayutthaya,Active,Standard,PromptPay,1,Social 2024-11
11/10/2024,C101646,26,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Bank Transfer,0,Paid Search 2024-11
11/10/2024,C101243,21,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Cash on Delivery,0,Paid Search 2024-11
11/10/2024,C100699,26,Female,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Active,Standard,Credit Card,2,Paid Search 2024-11
11/10/2024,C101142,26,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chonburi,Active,Standard,Credit Card,1,Paid Search 2024-11
11/11/2024,C100954,27,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Phuket,Active,Standard,Credit Card,0,Social 2024-11
11/11/2024,C100775,18,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Bangkok,Inactive,Standard,E-Wallet,1,Email 2024-11
11/11/2024,C100747,22,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Inactive,Standard,Credit Card,0,Paid Search 2024-11
11/11/2024,C101472,26,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Khon Kaen,Active,Express,PromptPay,1,Email 2024-11
11/11/2024,C100755,43,Male,Crewneck - Collegiate,Sweatshirts,2,4380,1840,Chonburi,Inactive,Express,PromptPay,2,Social 2024-11
11/11/2024,C100531,17,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Inactive,Standard,E-Wallet,0,Email 2024-11
11/11/2024,C101811,28,Female,Work Pants - Straight,Bottoms,2,4580,1920,Khon Kaen,Inactive,Standard,PromptPay,0,Email 2024-11
11/11/2024,C101275,28,Female,Crewneck - Embroidered,Sweatshirts,3,7170,2940,Bangkok,Active,Standard,Credit Card,1,Social 2024-11
11/11/2024,C100948,27,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Khon Kaen,Active,Standard,Bank Transfer,2,Email 2024-11
11/11/2024,C101331,34,Female,Shorts - Nylon,Bottoms,2,2980,1120,Bangkok,Active,Standard,Credit Card,0,Social 2024-11
11/11/2024,C100349,26,Female,Graphic Tee - Script,T-Shirts,2,2180,860,Bangkok,Inactive,Standard,Credit Card,1,Social 2024-11
11/11/2024,C102480,23,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Chonburi,Active,Express,PromptPay,1,Social 2024-11
11/11/2024,C102055,22,Male,Work Pants - Straight,Bottoms,2,4580,1920,Khon Kaen,Active,Standard,PromptPay,2,Social 2024-11
11/11/2024,C101496,39,Male,Work Pants - Straight,Bottoms,1,2290,960,Bangkok,Active,Express,E-Wallet,2,Paid Search 2024-11
11/11/2024,C101624,38,Female,Hoodie - Arch Logo,Hoodies,2,4980,2100,Bangkok,Active,Standard,Cash on Delivery,0,Paid Search 2024-11
11/11/2024,C101017,24,Male,Box Logo Tee,T-Shirts,1,990,390,Phuket,Active,Standard,Bank Transfer,1,Email 2024-11
11/11/2024,C101783,32,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Bangkok,Inactive,Same-Day,Credit Card,1,Email 2024-11
11/11/2024,C101422,25,Male,Graphic Tee - Script,T-Shirts,2,2180,860,Bangkok,Active,Standard,Credit Card,1,Social 2024-11
11/11/2024,C100919,28,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Standard,Cash on Delivery,1,Email 2024-11
11/11/2024,C100464,26,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Bank Transfer,0,Paid Search 2024-11
11/11/2024,C100444,19,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Standard,PromptPay,0,Social 2024-11
11/11/2024,C102345,34,Male,Cargo Pants - Relaxed,Bottoms,2,4980,2100,Chonburi,Active,Standard,PromptPay,3,Paid Search 2024-11
11/11/2024,C102040,23,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chonburi,Active,Standard,Cash on Delivery,0,Affiliates 2024-11
11/11/2024,C101053,29,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Active,Same-Day,Bank Transfer,2,Email 2024-11
11/11/2024,C100754,21,Male,Shorts - Twill,Bottoms,1,1590,600,Rayong,Active,Standard,PromptPay,0,Social 2024-11
11/11/2024,C102330,25,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Phuket,Inactive,Standard,Credit Card,3,Affiliates 2024-11
11/11/2024,C100903,35,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Surat Thani,Active,Standard,PromptPay,1,Paid Search 2024-11
11/11/2024,C101736,21,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Active,Standard,Cash on Delivery,0,Email 2024-11
11/11/2024,C102391,21,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Chiang Mai,Inactive,Standard,Credit Card,3,Affiliates 2024-11
11/11/2024,C100989,27,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Phuket,Active,Express,Cash on Delivery,0,Email 2024-11
11/12/2024,C101100,33,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Ayutthaya,Active,Standard,PromptPay,2,Paid Search 2024-11
11/12/2024,C100451,33,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Inactive,Standard,Credit Card,1,Social 2024-11
11/12/2024,C101726,24,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Inactive,Same-Day,Credit Card,2,Paid Search 2024-11
11/12/2024,C101030,25,Male,Shorts - Nylon,Bottoms,1,1490,560,Phuket,Inactive,Standard,E-Wallet,0,Paid Search 2024-11
11/12/2024,C100027,29,Female,Coach Jacket - Nylon,Outerwear,2,5980,2600,Bangkok,Active,Standard,Credit Card,1,Paid Search 2024-11
11/12/2024,C101791,28,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Cash on Delivery,0,Social 2024-11
11/12/2024,C100836,36,Male,Graphic Tee - Script,T-Shirts,2,2180,860,Chonburi,Active,Express,Credit Card,2,Social 2024-11
11/12/2024,C101397,21,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Express,PromptPay,2,Paid Search 2024-11
11/12/2024,C102192,39,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Khon Kaen,Active,Standard,Cash on Delivery,0,Paid Search 2024-11
11/12/2024,C100604,29,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Khon Kaen,Active,Standard,Credit Card,2,Affiliates 2024-11
11/12/2024,C101017,24,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Phuket,Active,Standard,Cash on Delivery,1,Social 2024-11
11/12/2024,C100946,18,Female,Belt - Webbing,Accessories,1,690,220,Khon Kaen,Active,Standard,Cash on Delivery,1,Paid Search 2024-11
11/12/2024,C100164,33,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Credit Card,0,Affiliates 2024-11
11/12/2024,C100471,16,Other,Tote Bag - Canvas,Accessories,1,990,300,Surat Thani,Active,Standard,Credit Card,4,Affiliates 2024-11
11/12/2024,C101427,20,Female,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Inactive,Standard,PromptPay,1,Paid Search 2024-11
11/12/2024,C101182,33,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,2,Social 2024-11
11/12/2024,C101606,28,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Credit Card,3,Social 2024-11
11/12/2024,C102330,25,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Phuket,Inactive,Express,E-Wallet,0,Paid Search 2024-11
11/12/2024,C102251,36,Female,Snapback Cap - Arch Logo,Caps,2,2580,840,Bangkok,Inactive,Standard,E-Wallet,2,Social 2024-11
11/12/2024,C101195,30,Male,Heavyweight Pocket Tee,T-Shirts,2,2380,960,Bangkok,Inactive,Express,Credit Card,3,Email 2024-11
11/12/2024,C101970,31,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Express,Cash on Delivery,2,Social 2024-11
11/12/2024,C102183,35,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Credit Card,2,Social 2024-11
11/12/2024,C102353,19,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chiang Mai,Inactive,Express,PromptPay,1,Social 2024-11
11/12/2024,C100262,16,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Chonburi,Active,Standard,Credit Card,1,Paid Search 2024-11
11/12/2024,C100520,17,Female,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Standard,Credit Card,0,Email 2024-11
11/12/2024,C100343,24,Male,Work Pants - Straight,Bottoms,1,2290,960,Rayong,Active,Standard,Credit Card,0,Email 2024-11
11/12/2024,C101765,22,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Chiang Mai,Inactive,Standard,Bank Transfer,1,Paid Search 2024-11
11/12/2024,C100288,29,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Surat Thani,Active,Express,PromptPay,2,Email 2024-11
11/12/2024,C102461,31,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Standard,PromptPay,0,Paid Search 2024-11
11/13/2024,C101051,29,Male,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Inactive,Standard,Cash on Delivery,0,Affiliates 2024-11
11/13/2024,C100220,41,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Ayutthaya,Inactive,Standard,PromptPay,3,Email 2024-11
11/13/2024,C102171,27,Female,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Active,Express,Credit Card,1,Paid Search 2024-11
11/13/2024,C102484,24,Female,Box Logo Tee,T-Shirts,1,990,390,Chonburi,Inactive,Standard,Cash on Delivery,0,Affiliates 2024-11
11/13/2024,C102143,28,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Cash on Delivery,0,Social 2024-11
11/13/2024,C102408,32,Male,Work Pants - Straight,Bottoms,1,2290,960,Ayutthaya,Active,Standard,PromptPay,2,Email 2024-11
11/13/2024,C100575,16,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Standard,Bank Transfer,0,Paid Search 2024-11
11/13/2024,C102115,24,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Phuket,Inactive,Standard,Credit Card,3,Social 2024-11
11/13/2024,C100349,26,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Inactive,Express,Credit Card,0,Email 2024-11
11/13/2024,C101415,33,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Credit Card,0,Paid Search 2024-11
11/13/2024,C101402,34,Female,Snapback Cap - Script Logo,Caps,2,2580,840,Bangkok,Active,Standard,Credit Card,2,Social 2024-11
11/13/2024,C100523,30,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chonburi,Inactive,Standard,E-Wallet,1,Social 2024-11
11/13/2024,C100621,30,Male,Work Pants - Straight,Bottoms,1,2290,960,Bangkok,Active,Standard,Credit Card,1,Email 2024-11
11/13/2024,C100204,19,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,Credit Card,0,Social 2024-11
11/13/2024,C100125,40,Male,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Active,Standard,Credit Card,1,Paid Search 2024-11
11/13/2024,C100157,30,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chiang Mai,Active,Standard,PromptPay,1,Social 2024-11
11/13/2024,C101753,16,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chonburi,Active,Standard,Cash on Delivery,0,Social 2024-11
11/13/2024,C102395,18,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Phuket,Active,Standard,Cash on Delivery,1,Paid Search 2024-11
11/13/2024,C100070,29,Female,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Ayutthaya,Inactive,Standard,Credit Card,2,Email 2024-11
11/13/2024,C102067,26,Male,Work Pants - Straight,Bottoms,1,2290,960,Chiang Mai,Inactive,Express,Cash on Delivery,0,Email 2024-11
11/13/2024,C101113,30,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,PromptPay,4,Social 2024-11
11/13/2024,C102420,33,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chonburi,Active,Express,E-Wallet,0,Social 2024-11
11/13/2024,C100394,34,Female,Tote Bag - Canvas,Accessories,2,1980,600,Bangkok,Active,Standard,Bank Transfer,2,Social 2024-11
11/13/2024,C100152,23,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Ayutthaya,Inactive,Standard,Credit Card,2,Affiliates 2024-11
11/13/2024,C102388,32,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Chonburi,Inactive,Same-Day,PromptPay,0,Paid Search 2024-11
11/13/2024,C100499,19,Male,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Bangkok,Inactive,Standard,Credit Card,1,Social 2024-11
11/13/2024,C101770,27,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Phuket,Active,Express,Credit Card,2,Social 2024-11
11/13/2024,C101919,24,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Inactive,Standard,Credit Card,2,Affiliates 2024-11
11/13/2024,C100219,27,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Express,PromptPay,1,Paid Search 2024-11
11/13/2024,C101799,27,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Inactive,Standard,Credit Card,2,Email 2024-11
11/13/2024,C102194,28,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Surat Thani,Active,Standard,Credit Card,2,Social 2024-11
11/13/2024,C101284,22,Other,Box Logo Tee,T-Shirts,1,990,390,Ayutthaya,Inactive,Express,Credit Card,0,Social 2024-11
11/13/2024,C101471,23,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chiang Mai,Active,Standard,PromptPay,2,Paid Search 2024-11
11/13/2024,C102071,34,Male,Box Logo Tee,T-Shirts,1,990,390,Phuket,Active,Express,Credit Card,0,Paid Search 2024-11
11/13/2024,C100152,23,Male,Coach Jacket - Nylon,Outerwear,2,5980,2600,Ayutthaya,Inactive,Express,Bank Transfer,1,Social 2024-11
11/13/2024,C100985,20,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Phuket,Active,Express,Credit Card,1,Paid Search 2024-11
11/14/2024,C100360,30,Female,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Express,Cash on Delivery,2,Affiliates 2024-11
11/14/2024,C102360,21,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,E-Wallet,1,Paid Search 2024-11
11/14/2024,C100898,34,Male,Work Pants - Straight,Bottoms,1,2290,960,Surat Thani,Inactive,Standard,PromptPay,0,Paid Search 2024-11
11/14/2024,C101110,26,Male,Shorts - Nylon,Bottoms,1,1490,560,Rayong,Active,Same-Day,Bank Transfer,5,Social 2024-11
11/14/2024,C100124,31,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Inactive,Standard,Credit Card,2,Paid Search 2024-11
11/14/2024,C100317,25,Male,Snapback Cap - Arch Logo,Caps,2,2580,840,Phuket,Inactive,Standard,Credit Card,1,Affiliates 2024-11
11/14/2024,C101683,29,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chonburi,Active,Express,Credit Card,2,Paid Search 2024-11
11/14/2024,C100739,33,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Surat Thani,Inactive,Standard,PromptPay,2,Social 2024-11
11/14/2024,C102000,23,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Cash on Delivery,1,Social 2024-11
11/14/2024,C100038,19,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Cash on Delivery,0,Social 2024-11
11/14/2024,C100503,30,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Inactive,Standard,Credit Card,0,Affiliates 2024-11
11/14/2024,C100884,31,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,PromptPay,1,Email 2024-11
11/14/2024,C101533,26,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Inactive,Standard,Credit Card,0,Email 2024-11
11/14/2024,C102008,31,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Phuket,Inactive,Express,Credit Card,2,Social 2024-11
11/14/2024,C101921,31,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Bank Transfer,1,Social 2024-11
11/14/2024,C100767,38,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chonburi,Inactive,Standard,E-Wallet,2,Email 2024-11
